Y,X1,X2,X3
181782684,673,492,549
52858880,232,512,445
395916885,763,887,585
93944284,292,779,413
2011900,590,341,10
30651696,402,216,353
69011648,152,551,824
50789752,197,481,536
280335924,348,869,927
24925698,183,658,207
191433060,620,377,819
167106576,571,402,728
45422916,436,123,847
195656655,795,467,527
84245385,397,235,903
21333312,448,481,99
117801216,936,608,207
18874947,273,581,119
1877904,18,966,108
155599500,875,609,292
90414228,174,986,527
288188208,462,658,948
90249728,718,128,982
526680,266,180,11
50238615,557,105,859
101391856,628,362,446
450260720,974,520,889
136068424,536,589,431
28368240,867,409,80
708106200,830,885,964
144981837,847,627,273
81101790,913,945,94
121490912,562,472,458
65725760,701,293,320
287719696,904,851,374
12685200,124,300,341
126282240,261,756,640
698340,103,10,678
8211060,66,715,174
16438422,161,561,182
13222440,477,495,56
212518040,817,929,280
7631640,86,261,340
16268560,133,695,176
240816000,725,640,519
3162000,255,62,200
780493725,891,947,925
53574188,508,647,163
415381800,878,830,570
152825400,520,933,315
152672068,334,874,523
142002452,838,878,193
270371584,496,868,628
183388982,958,667,287
58419456,344,366,464
59376900,947,285,220
177382786,581,586,521
12840500,421,610,50
379790268,858,799,554
119043696,746,183,872
64638486,891,107,678
256384128,464,858,644
68872050,366,325,579
234067920,555,613,688
139250520,503,360,769
41808986,86,919,529
72192384,96,891,844
133450100,622,350,613
129980940,534,505,482
150638384,811,208,893
4081200,12,716,475
125349120,810,156,992
170499732,807,884,239
36411942,443,618,133
334543563,859,397,981
42903938,602,589,121
111639909,267,907,461
409293780,692,903,655
141365268,828,187,913
99316800,540,880,209
2493750,150,175,95
14194588,557,554,46
676492560,828,890,918
103338048,866,176,678
38216178,297,202,637
127553400,598,225,948
290781192,876,442,751
16599648,566,39,752
10218348,492,989,21
540141576,559,988,978
42028300,925,74,614
218610630,423,966,535
140523768,198,852,833
96449884,866,478,233
115324116,491,851,276
2200770,110,741,27
127813806,207,866,713
524952,8,69,951
51083100,269,900,211
42097806,342,873,141
70169120,688,217,470
1863855,305,63,97
2421360,472,27,190
13352060,95,164,857
19646528,176,946,118
120177564,173,876,793
16821280,184,653,140
212823132,466,739,618
323357010,570,569,997
61531272,282,261,836
3994560,36,584,190
54461720,491,295,376
17897040,105,201,848
48416288,838,628,92
1654380,364,5,909
192014856,759,508,498
307005336,628,823,594
70202928,408,454,379
112276092,332,969,349
14986480,610,148,166
75903660,563,210,642
143603424,309,618,752
6000660,17,740,477
149234616,666,284,789
46195758,486,367,259
118224944,982,404,298
476043642,963,947,522
540840375,675,955,839
8994960,248,78,465
70187298,934,677,111
106800,50,8,267
104284719,487,693,309
3952640,965,64,64
193030000,1000,485,398
45447550,269,545,310
98167091,419,361,649
438600960,686,640,999
536786000,1000,622,863
383999283,543,831,851
160931969,643,671,373
93389400,104,975,921
179047440,624,705,407
375319230,534,715,983
230044725,915,755,333
11575200,78,280,530
80168448,536,246,608
45808560,447,244,420
250491192,458,766,714
4470336,12,468,796
31549986,422,213,351
81543260,554,718,205
12568304,391,784,41
437794604,941,598,778
32233280,526,766,80
15243390,918,205,81
17087320,305,149,376
292095360,942,646,480
496445109,849,787,743
92898564,276,407,827
426752664,767,582,956
849151710,990,887,967
89578548,162,587,942
19859400,153,440,295
81936778,266,451,683
10490805,227,237,195
66440616,822,242,334
1916544,93,644,32
185305848,952,217,897
127003464,854,729,204
3912290,349,295,38
26882304,58,568,816
36142976,568,164,388
64297152,79,864,942
160517280,606,301,880
477022668,762,713,878
143225544,187,987,776
62669250,375,483,346
337273902,399,906,933
114996024,324,803,442
4730306,203,191,122
21026852,293,77,932
12764304,126,168,603
333105664,512,961,677
154753280,758,352,580
90665190,594,445,343
4071584,269,176,86
191273472,416,496,927
261685098,379,862,801
39278115,993,879,45
94105772,478,569,346
116290152,792,359,409
91621530,351,385,678
40541024,218,472,394
6635850,249,41,650
13472600,820,530,31
372388752,852,852,513
95467020,993,230,418
117789770,961,595,206
1022706,9,214,531
54945072,599,234,392
159028440,628,734,345
10366720,224,260,178
181652442,409,937,474
53749140,251,996,215
86714250,175,498,995
3240738,258,53,237
3831399,687,11,507
220140900,842,581,450
7211880,299,30,804
260677440,565,534,864
36150008,236,278,551
47756280,429,242,460
47640258,787,513,118
1887776,124,346,44
106962498,501,409,522
270475695,315,901,953
24100160,580,112,371
301804160,805,464,808
5668260,172,169,195
28470780,130,529,414
644733056,704,926,989
38397120,376,148,690
88469196,717,566,218
112379520,640,939,187
737471700,909,854,950
395508014,803,766,643
54732930,210,991,263
57018195,195,613,477
512778375,925,635,873
173573820,420,977,423
19969884,478,99,422
54109620,108,635,789
92324232,702,196,671
25178840,47,590,908
8763066,438,81,247
125264934,657,258,739
92191464,536,659,261
156579808,742,484,436
14625520,637,287,80
59338520,380,479,326
28008717,363,589,131
347492288,572,883,688
530033784,961,588,938
384132217,581,721,917
475048,14,499,68
36531648,243,288,522
130753896,644,494,411
221383050,890,345,721
3061056,16,642,298
6477000,127,425,120
47083530,905,667,78
349919075,425,979,841
212647680,945,384,586
240510816,684,364,966
182868,933,49,4
426371792,943,734,616
37865880,870,837,52
40655136,496,114,719
71141070,110,721,897
88807600,350,788,322
132666690,382,685,507
19062648,678,198,142
23565300,965,370,66
172359600,426,476,850
9908325,63,225,699
80311,149,11,49
6744492,317,394,54
354312000,518,900,760
171813036,989,372,467
226040412,863,876,299
152040240,324,869,540
120216078,782,171,899
365488032,442,856,966
230651190,581,802,495
140337300,807,235,740
41690715,935,167,267
2785020,420,19,349
79684920,840,103,921
31215450,70,465,959
517824300,805,852,755
142758,99,103,14
27816000,950,96,305
1728540,162,194,55
24001560,855,44,638
98040306,851,273,422
37043500,500,139,533
51134776,238,418,514
559894032,771,738,984
245512800,793,645,480
97829424,519,714,264
167311416,646,764,339
31829994,843,186,203
39736140,255,163,956
57341392,944,139,437
596968638,798,877,853
123770880,632,720,272
246096900,783,350,898
198820776,271,794,924
59431125,195,365,835
8077968,108,276,271
119206912,512,418,557
34067257,283,203,593
58881228,467,532,237
3075800,40,169,455
78099540,398,310,633
189791672,872,413,527
9807840,140,168,417
74065200,362,275,744
752249960,980,851,902
294396976,566,632,823
31422573,189,609,273
297148500,870,675,506
47362284,927,482,106
81432576,256,376,846
23762160,855,386,72
3569280,130,156,176
124742400,640,730,267
6309120,960,124,53
72147408,662,152,717
20105638,358,71,791
167287538,359,649,718
188779584,496,483,788
118591660,187,740,857
16775619,511,353,93
11744542,157,113,662
7606566,33,937,246
19942000,65,400,767
65318022,253,683,378
4953312,234,63,336
240171344,409,856,686
269149440,992,798,340
546793828,826,958,691
961968,409,28,84
11150606,646,41,421
66350592,896,242,306
39088575,405,485,199
211337184,604,366,956
8982160,11,865,944
253083600,830,462,660
1545156,251,38,162
42008320,128,887,370
158632320,870,259,704
181160740,755,269,892
210549555,369,821,695
361818276,724,717,697
71259363,623,213,537
114196160,260,566,776
44265708,277,207,772
32312502,171,214,883
55760040,735,327,232
181912500,625,420,693
96531138,198,943,517
8013628,203,556,71
152096240,920,262,631
19427520,588,112,295
145609464,847,377,456
8192640,272,120,251
192684366,618,441,707
113006160,549,620,332
126512540,220,791,727
142563022,959,239,622
202312200,730,310,894
161425408,368,736,596
156121728,964,224,723
19119114,409,477,98
57707520,340,832,204
74255940,495,324,463
154383696,158,993,984
39812472,756,201,262
271520825,955,505,563
226114434,806,549,511
451100104,754,929,644
204146254,353,767,754
431152350,562,965,795
301919300,505,895,668
180968013,927,597,327
159143781,303,769,683
88925958,414,849,253
62168813,389,553,289
106497248,592,962,187
50465359,301,431,389
137352000,800,970,177
918255,17,65,831
20134800,840,799,30
100855265,487,427,485
669858,287,6,389
16952148,172,233,423
79064748,162,497,982
74035026,526,401,351
109049670,695,207,758
2893482,337,106,81
39469184,808,688,71
314138799,741,563,753
237449832,878,372,727
273923650,910,715,421
258119136,363,823,864
14748902,623,623,38
89073196,634,706,199
8845072,296,134,223
170184312,662,666,386
39410362,713,58,953
20461980,206,301,330
158811532,451,583,604
66316272,696,781,122
24147480,68,534,665
664620,66,19,530
369776510,733,610,827
236536279,743,623,511
371180808,502,828,893
66128472,241,296,927
50172744,797,244,258
208114440,316,757,870
528381760,782,820,824
43635492,458,201,474
128732160,320,493,816
103708150,598,175,991
392766000,1000,541,726
10460610,17,774,795
94726800,630,179,840
1650340,101,76,215
30202191,171,239,739
67120020,654,330,311
14430640,353,292,140
69077592,137,894,564
61028352,946,84,768
91656928,748,136,901
223331472,546,897,456
1796085,45,167,239
21768900,487,745,60
30596940,187,540,303
17371841,211,167,493
156534720,776,328,615
8524750,305,65,430
66204000,613,480,225
113772618,743,362,423
25707539,767,277,121
62663552,721,112,776
59350158,789,126,597
87731140,658,199,670
36131358,289,933,134
151516480,592,670,382
232483440,420,746,742
150426990,994,177,855
180383112,741,621,392
235362680,908,322,805
127967840,728,187,940
64584960,139,480,968
15384600,777,120,165
5613300,63,90,990
65696022,861,243,314
87653000,575,206,740
3009790,217,73,190
159659604,877,234,778
133750253,637,257,817
169785720,780,278,783
71457320,614,220,529
8430903,241,299,117
13033020,806,98,165
281463028,854,781,422
39749216,416,893,107
148751925,291,889,575
10058400,127,160,495
668770816,784,874,976
16291440,440,51,726
100498594,413,421,578
31397691,213,221,667
19830750,274,579,125
532689430,821,806,805
158410000,730,217,1000
57750300,730,879,90
8507777,109,89,877
122429397,383,839,381
142746096,541,368,717
193753620,972,291,685
1718720,320,131,41
106027164,948,387,289
94950,5,422,45
87117688,469,248,749
53873400,635,840,101
141523200,960,315,468
315445683,413,983,777
233104360,778,710,422
3493245,595,309,19
61012743,589,473,219
7719415,209,89,415
349133820,490,894,797
60849735,67,951,955
9359856,933,836,12
1688421,41,53,777
28284480,244,690,168
392194984,821,566,844
4104000,57,400,180
59234742,227,654,399
330127584,912,482,751
270508160,520,793,656
4400928,42,296,354
322575606,927,677,514
93202500,731,255,500
35741250,706,375,135
22999425,335,115,597
258020865,785,531,619
23570736,574,354,116
42863205,295,407,357
33562620,683,546,90
35976864,217,314,528
317470790,889,871,410
48959056,502,334,292
161514440,760,223,953
545461266,951,742,773
38211125,415,725,127
36988224,146,546,464
204770748,789,644,403
71050560,872,679,120
71421168,581,788,156
191042600,391,698,700
115596000,520,380,585
14646020,337,53,820
245521500,698,469,750
515108672,577,928,962
188821050,418,475,951
26819838,573,58,807
23845920,302,105,752
2307312,109,56,378
8417250,75,174,645
370839072,708,562,932
16830000,250,408,165
3973860,198,45,446
114130000,1000,565,202
103785024,424,651,376
258605802,753,546,629
415419648,686,664,912
364736190,910,493,813
563903680,592,970,982
192380248,619,733,424
25016472,702,236,151
64798272,672,974,99
61077880,674,985,92
93269442,798,283,413
115858512,891,168,774
70583940,789,710,126
73330836,292,863,291
2816044,574,446,11
46553787,581,261,307
505538768,701,959,752
67094841,811,759,109
61588800,600,611,168
23533536,52,654,692
35468392,667,184,289
123879015,585,577,367
232824528,762,696,439
433184990,646,833,805
75314190,322,503,465
14541120,510,528,54
689946400,962,815,880
238944146,799,521,574
82142944,416,521,379
363478140,860,453,933
314840,680,1,463
190002533,461,679,607
223625060,470,659,722
27697912,701,88,449
20006688,943,442,48
42456180,530,474,169
298034356,628,701,677
10581984,362,116,252
10588130,133,419,190
80256000,640,132,950
1132880,952,70,17
37754112,192,451,436
6523551,83,639,123
58081548,452,609,211
62497344,438,784,182
18162144,132,147,936
58522464,232,441,572
397617836,814,518,943
362328480,646,820,684
110935875,725,303,505
35497605,507,737,95
1471050,6,467,525
54247550,295,259,710
10333440,864,92,130
246987585,691,705,507
388074375,793,725,675
89826072,266,789,428
79823744,712,572,196
420124509,761,889,621
27675438,399,79,878
341543979,843,531,763
714780,90,11,722
18576072,367,703,72
482307025,859,607,925
81836040,627,502,260
30323200,115,320,824
72281280,408,206,860
110412016,286,902,428
6661248,76,96,913
467260002,789,594,997
13346190,366,715,51
43363890,642,285,237
154919160,435,426,836
53730852,406,161,822
167058870,579,305,946
74076960,776,258,370
23141052,453,198,258
92106828,837,244,451
110218185,461,483,495
3804528,39,728,134
149212300,379,635,620
376433244,646,654,891
21761268,86,466,543
8434272,539,24,652
4230072,77,218,252
3888522,479,198,41
722221560,879,984,835
23940,12,19,105
2498520,886,94,30
40557120,830,96,509
136504764,324,751,561
260258840,446,652,895
72700092,153,591,804
636816180,966,715,922
51056008,458,899,124
273579480,666,460,893
331959648,431,852,904
380332560,830,939,488
54638340,274,782,255
514352020,980,611,859
109465928,412,929,286
216363420,364,777,765
172354722,562,453,677
212592380,814,574,455
145021405,607,355,673
203546000,335,775,784
1530155,647,215,11
21048720,469,528,85
216222643,487,533,833
1017520,553,46,40
16517952,711,64,363
12752120,835,664,23
6510816,141,111,416
21857820,674,94,345
133598580,454,577,510
479014690,982,905,539
42935022,247,333,522
603020880,894,840,803
236683152,471,696,722
50086080,620,748,108
262385360,502,584,895
24598000,560,251,175
